,Player,Team,ALL_TOI,ALL_xGF,ALL_xGA,EV_TOI,EV_xGF,EV_xGA,5v5_TOI,5v5_xGF,5v5_xGA,ALL_xGF/60,ALL_xGA/60,EV_xGF/60,EV_xGA/60,5v5_xGF/60,5v5_xGA/60,ALL_xGF%,EV_xGF%,5v5_xGF%
184,DAVID PERRON,DET,405.75,23.72456554892486,16.010335461889724,287.03333333333336,8.515820553352512,14.272926898163332,286.03333333333336,8.515820553352512,14.272926898163332,3.5082536856081123,2.367517258689793,1.7801041686255394,2.9835406360113805,1.7863275837355226,2.99397138057266,59.707121309973274,37.3685327439357,37.3685327439357
185,DAVID SAVARD,MTL,235.83333333333331,11.432305129656543,18.58801795094333,188.2,10.76232671480105,8.967163865755385,182.25,9.941928923068932,8.876761180377027,2.9085723298066117,4.729107040522685,3.4311349781512384,2.8588195108678165,3.2730630199403894,2.9223905120582803,38.08188572442272,54.549440447324095,52.830079396697386
186,DAWSON MERCER,N.J,547.7,25.326454272083485,28.883941327918674,421.5,19.412787176786722,19.769133783519088,409.4,18.756514153422792,19.534621776922897,2.7744883263191693,3.164207558289429,2.7633860749874337,2.8141115706076993,2.7488784787625,2.862914769456214,46.71881470660671,49.54526654385658,48.983958552554384
187,DECLAN CHISHOLM,WPG,23.1,0.7740525920301019,1.3752874749923327,21.1,0.7740525920301019,1.3256131944756269,20.5,0.7740525920301019,1.3256131944756269,2.0105262130651997,3.5721752597203444,2.201097418095076,3.769516192821688,2.2655197815515176,3.879843496026225,36.01350032535463,36.865514359705934,36.865514359705934
188,DENNIS GILBERT,CGY,316.5333333333333,10.660942620335842,12.288706031048838,291.3,10.207268153061053,10.630448721969849,289.7166666666667,10.199042016878478,10.500391210284876,2.0208189465674513,2.329367192069072,2.102423924420402,2.189587790313048,2.112210277901543,2.1746193612739777,46.45362019384384,48.98458028908178,49.272083466973996
189,DEREK FORBORT,BOS,368.76666666666665,11.648172672223533,20.908471334561117,279.8833333333333,10.825169721379572,10.113779784826846,275.43333333333334,10.814340730324737,10.00115781112752,1.8952102332100118,3.401902594432795,2.3206461619107044,2.168141917785783,2.35578038419273,2.1786377901524308,35.778173787802295,51.69872403661383,51.95331117719289
190,DEREK RYAN,EDM,312.4666666666667,12.40257865062921,16.7618020431514,257.6166666666667,10.947740009964207,9.30554819856704,256.1,10.947740009964207,9.30554819856704,2.38154913282831,3.2186093106115337,2.549774473434117,2.1673011266637343,2.564874660671036,2.180136243319103,42.52645986504386,54.05413628268379,54.05413628268379
191,DEVIN SHORE,SEA,136.45,6.26079656928913,3.7688501857623598,135.28333333333333,6.26079656928913,3.7688501857623598,134.91666666666666,6.26079656928913,3.7688501857623598,2.75300691943824,1.657244493556186,2.776748509232582,1.6715363642656764,2.784294953606037,1.6760791437609013,62.42290204424042,62.42290204424042,62.42290204424042
192,DEVON TOEWS,COL,826.3166666666666,39.76413031629495,44.68632863608672,608.4833333333333,27.639850448857473,25.989330951409222,588.5333333333333,27.247734168168247,22.791455356987715,2.8873286903459494,3.244736341796168,2.725450207233474,2.56269937344417,2.777861435359246,2.323551180481303,47.08574803449724,51.538825928676246,54.4527887576399
193,DILLON DUBE,CGY,393.85,15.292298427697606,20.38377776680248,336.96666666666664,12.903381087178897,16.301629967095742,333.48333333333335,12.877392140368134,16.301629967095742,2.3296633379760223,3.1053108188603495,2.2975651357129308,2.902654460458239,2.3168879856727114,2.9329735559770436,42.86429467278441,44.18207910690132,44.132363630767976
194,DMITRI VORONKOV,CBJ,392.26666666666665,22.60266033259913,17.100740363320295,315.45,14.17925174337574,14.868652803503075,311.8333333333333,14.081958046307193,14.868652803503075,3.457239003966556,2.6156808849402218,2.696957060080978,2.8280842232055305,2.7095162462162423,2.860884558664408,56.928776720433795,48.81333770734693,48.6413157890224
195,DMITRY KULIKOV,FLA,529.2666666666667,20.28692481632704,26.231021212619055,440.8,19.653758195682528,18.301847767815502,430.4,19.38347108405919,18.052805302432144,2.2998151322199694,2.973664074991454,2.6751939467807433,2.491177100882328,2.702156749636505,2.516655014279574,43.610964258188375,51.78091008370036,51.77724110150444
196,DMITRY ORLOV,CAR,579.3666666666667,27.464512615468823,21.028510753005303,504.3833333333333,23.264496437143315,19.737199569335274,495.6333333333333,23.23183603943807,18.98998714065569,2.8442622811025764,2.1777411745819886,2.767478015190693,2.347880859452367,2.8123817923860734,2.2988753011756167,56.63600804342469,54.10134622048003,55.023289592077916
197,DOMINIK KUBALIK,OTT,416.8833333333333,18.77839289829298,16.641033481362943,326.96666666666664,11.009496829539753,15.888062775385649,325.5333333333333,11.009496829539753,15.787554628939564,2.7026831820994976,2.3950633883543198,2.020297104003625,2.9155380768370036,2.0291925346274375,2.909850330953432,53.017213483386186,40.93121082822594,41.08473220122152
198,DOUGIE HAMILTON,N.J,419.59999999999997,25.652909382311115,17.742012018377753,358.51666666666665,20.254303603064514,15.738404561203499,345.0,19.795205797227734,15.420371180353092,3.6681948592437252,2.536989325792815,3.3896840207815657,2.633920153425345,3.442644486474389,2.681803683539668,59.11500367852697,56.273352676396,56.211504953702416
199,DRAKE BATHERSON,OTT,525.0833333333334,34.83316545369778,18.323650538224687,396.81666666666666,17.346363654203053,17.440031992976937,388.8666666666667,16.40772775096134,16.768769074396804,3.980301400835169,2.0937991410128194,2.62282788672901,2.6369908511368383,2.5316226600146075,2.5873293617276056,65.52906678795605,49.8653664212241,49.45587786839582
200,DREW DOUGHTY,L.A,777.2666666666667,46.58177950122943,32.65744045249327,564.8666666666667,26.300700039153313,19.926329657928864,551.8166666666666,25.610164992644393,19.48561347879597,3.59581452535436,2.5209448844020876,2.793653963795348,2.1165698916718965,2.7846384358790606,2.1187051413109876,58.786267114232224,56.8946354794961,56.79060404481893
201,DREW O'CONNOR,PIT,462.1166666666667,20.413677569912696,27.226491229736286,396.21666666666664,19.157758411127645,21.30736986836459,395.1666666666667,19.13637606461985,21.233080799873175,2.650457649644235,3.5350152712897405,2.9011033643233723,3.2266239652594337,2.9055653240249453,3.2239177933168888,42.849717127918964,47.34387168824772,47.40310509713906
202,DRYDEN HUNT,CGY,50.98333333333333,2.4868802956332074,2.158405902630123,44.43333333333334,1.6519033816365323,2.0421835082983293,44.43333333333334,1.6519033816365323,2.0421835082983293,2.926697961516688,2.5401311701433293,2.230627222014822,2.7576371454891166,2.230627222014822,2.7576371454891166,53.535566798078946,44.717502074393835,44.717502074393835
203,DYLAN COZENS,BUF,551.9666666666667,30.99095980849127,27.574800579320474,430.06666666666666,19.95150927381027,20.11357157666507,420.05,19.58164755849646,19.86835164798145,3.3687860169867916,2.9974419374827495,2.7834999761942716,2.806109815377238,2.797045241066034,2.8379980927958264,52.91651573082089,49.79775118455442,49.636623453419595
204,DYLAN DEMELO,WPG,701.0,28.069115214158007,40.50534417293241,590.05,26.909960276767375,27.792355724690662,581.7333333333333,26.75633555715584,27.668361084886495,2.4024920297424828,3.4669338807074817,2.7363742337192485,2.826101759988882,2.7596495532248744,2.8537159037815547,40.93231717032275,49.19345695719742,49.16212162492227
205,DYLAN HOLLOWAY,EDM,160.35,8.918952870709806,5.811775697481163,148.08333333333334,8.503952934979633,5.368920407062671,147.41666666666666,8.491129908884892,5.276372972953609,3.337306967524717,2.1746588203858424,3.445608392338399,2.1753644868233666,3.455971472242579,2.147534505667947,60.546583486502406,61.299146365072474,61.6751634756222
206,DYLAN LARKIN,DET,551.6666666666666,37.39999413655618,27.32073826808198,370.0833333333333,20.332107230394925,17.555248516570458,352.3666666666667,18.015397178401315,15.999541255326188,4.06767307829614,2.9714398116342937,3.296356047260605,2.8461560306081353,3.067610909197083,2.7243566606363765,57.78672883787691,53.664624594508524,52.96319207956629
207,DYLAN MCILRATH,WSH,6.366666666666666,0.3972472364451135,0.0161529879186584,6.366666666666666,0.3972472364451135,0.0161529879186584,6.366666666666666,0.3972472364451135,0.0161529879186584,3.7436912335141592,0.15222711127531477,3.7436912335141592,0.15222711127531477,3.7436912335141592,0.15222711127531477,96.09265139042485,96.09265139042485,96.09265139042485
208,DYLAN SAMBERG,WPG,477.3,17.464410822139804,25.336580487076567,396.81666666666666,16.120119939465322,15.058788770275356,395.9166666666667,16.113512593269387,15.058788770275356,2.19540048047012,3.184988119054251,2.4374157579938327,2.2769389547226377,2.441955181467893,2.2821149051985383,40.80375310928646,51.702001790810584,51.691764446091724
209,DYLAN STROME,WSH,561.0,43.344670324839385,21.060313788325622,443.8833333333333,24.309538887659524,18.677453232591514,424.1666666666667,22.823855247169707,17.7746474784193,4.63579361762988,2.2524399773610293,3.285936244342518,2.5246435488803156,3.228521763843259,2.514291981230235,67.30018013618191,56.550918518924185,56.218465497211454
210,EELI TOLVANEN,SEA,558.1333333333333,31.929464414864796,19.335698477453093,449.9,19.72082307706229,16.99055197688942,444.05,19.551262479507034,16.92962291279224,3.43245556299311,2.078610682000452,2.630027527503306,2.265910465911014,2.6417650011719895,2.287529275458922,62.28296685983893,53.718562838031005,53.593168776638564
211,EETU LUOSTARINEN,FLA,538.3,22.895935222192133,29.010574177699425,404.5833333333333,18.264116771326606,17.991611197754523,394.7833333333333,18.142740896862517,17.90133096622529,2.5520269614184063,3.2335769100166556,2.7085816839042547,2.668168910892535,2.7573718591930203,2.7206818710014375,44.10994976718655,50.37581037374904,50.33488160210396
212,EGOR ZAMULA,PHI,371.8833333333333,15.646971130428108,17.783217286745515,356.3333333333333,15.246924834213536,17.656283742091862,353.2,15.246924834213536,17.50846737911844,2.524496753889714,2.8691606790787367,2.567302591354945,2.9729944561052712,2.590077831406603,2.9742583316735742,46.804914573529615,46.33871738938345,46.54783168191706
213,ELIAS LINDHOLM,CGY,714.6666666666666,39.37165864336879,39.93421123955902,477.6,18.093174841689578,21.288107213983277,451.95,16.879146031173157,19.10631394606641,3.305456415954469,3.3526856451122313,2.2730119147851227,2.674385328389859,2.2408424867139938,2.5365169526805724,49.64532726453876,45.94359019625484,46.905461377592616
214,ELIAS PETTERSSON,VAN,695.5999999999999,50.06355781854449,35.458660196835375,457.1,20.35825709427202,20.563630325326788,437.6666666666667,19.194492089779832,19.952451327150584,4.318305734779571,3.058538832389481,2.6722717691015556,2.6992295329678564,2.631385054196778,2.7352941651843907,58.53865694823458,49.74906676597179,49.03190495705095
215,EMIL ANDRAE,PHI,52.0,1.0650043306814143,2.161975319614657,51.61666666666667,1.0524493325751627,2.091147365358807,51.21666666666667,1.0524493325751627,2.091147365358807,1.2288511507862472,2.4945869072476814,1.2233831440977028,2.430781567740299,1.2329377146991818,2.449765868952719,33.003131289771275,33.47914614068821,33.47914614068821
216,EMIL BEMSTROM,CBJ,269.0333333333333,16.449685239144824,10.664235892666033,220.63333333333333,9.535558725958168,9.722969571807853,219.9,9.495533406571754,9.530318080271162,3.6686201747566205,2.37834526165269,2.5931418200218617,2.644107150514298,2.590868596608937,2.600359639910276,60.66878028882944,49.51343414472792,49.90858576362939
217,EMIL HEINEMAN,MTL,15.650000000000002,0.4497491842702913,0.4280894096163503,15.150000000000002,0.4497491842702913,0.4280894096163503,14.26666666666667,0.4497491842702913,0.4280894096163503,1.7242780227615,1.641237353161726,1.7811848881991732,1.6954036024409909,1.8914685319778604,1.8003760217510054,51.23369915635869,51.23369915635869,51.23369915635869
218,ERIC ROBINSON,BUF,87.85,4.363866909444493,8.066561724454163,76.38333333333334,4.344388047877794,4.691600731730848,76.38333333333334,4.344388047877794,4.691600731730848,2.9804441043445595,5.5093193337194055,3.4125675261531865,3.6853071425335044,3.4125675261531865,3.6853071425335044,35.10632688517209,48.078723356559486,48.078723356559486
219,ERIC ROBINSON,CBJ,92.66666666666666,3.329340127651223,6.003370644824115,81.75,3.3074945604665826,5.575158905071483,81.75,3.3074945604665826,5.575158905071483,2.155687852436044,3.887074518231442,2.4275189434617124,4.091859746841456,2.4275189434617124,4.091859746841456,35.673880920753895,37.235433908331935,37.235433908331935
220,ERIK BRANNSTROM,OTT,385.68333333333334,15.766597235630082,19.64103928001493,327.23333333333335,14.29195329412171,13.374078678966727,317.5833333333333,13.412458073496248,12.99216893837151,2.4527786201230843,3.0555179727779156,2.6205068686379827,2.4522095978547527,2.5339726614844658,2.454568783948435,44.5288044816647,51.65884760063862,50.79586266250956
221,ERIK CERNAK,T.B,670.3499999999999,24.678630706593193,42.113323920135834,548.5333333333333,23.462623802776598,26.18626732107863,537.25,23.031697414643524,25.78303340569113,2.20887274169552,3.769373364970762,2.566402700838471,2.8643218994859954,2.5721765376986716,2.879445331487143,36.948508011947325,47.257095318093235,47.181858892990675
222,ERIK GUDBRANSON,CBJ,603.5666666666666,21.122314670248127,38.309012356824844,484.8333333333333,20.076847040207358,21.288228176308124,480.51666666666665,19.90933017409484,21.21834931566491,2.099749622049298,3.8082632265027185,2.4845874645839285,2.6345005649607858,2.485990379339649,2.6494418347054793,35.540708456040704,48.53574406699362,48.40859105375007
223,ERIK GUSTAFSSON,NYR,573.1,33.26838855755044,24.85010541317959,494.0833333333333,23.83696881492807,22.0188043834101,481.0,22.547820646178057,21.68295757278199,3.482993043889419,2.601651238511212,2.8946900905292985,2.673897648179334,2.8126179600222105,2.7047348323636577,57.24234453546793,51.9824814900121,50.97767110168698
224,ERIK HAULA,N.J,421.68333333333334,20.78774907769091,21.95735201288176,323.93333333333334,16.451015667240444,13.016674066803269,315.15,16.30436114644049,12.965699773125914,2.9578236701983034,3.124242806465133,3.047111360468491,2.4109912862981977,3.1041144495841007,2.468481632199127,48.63188657255415,55.827300394827894,55.703201955214844
225,ERIK JOHNSON,BUF,467.9166666666667,14.455958030010587,35.259893510116136,349.6333333333333,13.707073779678781,17.07085701649408,348.1,13.585268995491347,16.93075406776996,1.8536580198766914,4.521304243505542,2.3522483366785973,2.9295016331098624,2.341614880004254,2.9182569493427106,29.077160668449732,44.53539736135612,44.518477939698684
226,ERIK KARLSSON,PIT,789.8333333333334,60.39164174389325,33.91986641302962,636.75,36.63622308174595,29.22879186131419,617.2833333333333,35.412337956693,28.08122912256197,4.587674831779188,2.5767360009897997,3.4521764976910205,2.7541853343994527,3.442082691473251,2.729498200211224,64.03422331388117,55.62319102700837,55.77311149094842
227,ESA LINDELL,DAL,637.05,24.688195739250574,39.78636118241901,488.1166666666667,20.768708059144302,19.649682672833766,480.81666666666666,20.720157783605927,19.306553882127606,2.3252362363315826,3.747243812801414,2.5529193503233345,2.4153671465906905,2.585620576830439,2.409220214761669,38.2913771229857,51.38430225207507,51.76582567321974
228,EVAN BOUCHARD,EDM,701.2333333333333,60.581383674601604,23.646797957519354,554.5666666666666,36.184830293928314,21.226489277885214,533.55,35.226916486772424,19.571192767861547,5.183557095321714,2.023303528237621,3.914930247584959,2.296548698695281,3.96141877838318,2.2008650849436657,71.92531347666954,63.02734471843336,64.28491231892912
229,EVAN RODRIGUES,FLA,552.3333333333334,39.15095142153979,18.0765747194841,432.56666666666666,25.363557705677994,15.210791335592182,418.65000000000003,24.07916212324868,15.097990758490976,4.252969979406857,1.9636592936072046,3.5181015543053396,2.1098423675784796,3.450972715621451,2.16381092919971,68.41279723513017,62.511311468927,61.46225632049923
230,EVANDER KANE,EDM,554.8666666666667,35.4558929914969,25.983997714091206,463.7166666666667,23.24430473155864,22.57504316187283,450.1,22.8559693676695,21.693410811173337,3.8339905914150205,2.8097558503763165,3.0075655764515363,2.920970254204873,3.0467855189072868,2.891812149900911,57.70826182194379,50.730326380072455,51.30479767824949
231,EVGENI MALKIN,PIT,608.1333333333333,47.19787973661131,25.308690183638397,462.81666666666666,23.48173240602646,21.817246261675955,447.95,22.647812460713663,20.923012952930343,4.656664302011641,2.4970205180086116,3.044194485278377,2.828408892723304,3.0335277322085497,2.802502014010092,65.09462492643696,51.837222596739544,51.97930552314395
232,EVGENY DADONOV,DAL,412.68333333333334,19.01542068475447,16.17894646448774,363.6166666666667,14.019144825182057,15.204255535022071,361.6,14.019144825182057,14.973614384289053,2.764650638710718,2.352255856877988,2.3132841990491544,2.5088380586734864,2.3261855351518896,2.48455990889752,54.02972755304651,47.97232578133879,48.353951839817995
233,EVGENY KUZNETSOV,WSH,537.75,29.38657299529949,27.792422650324298,382.3,13.821333889271285,19.07484711115286,364.2833333333333,12.737493087319292,18.06257680734437,3.2788365964071953,3.10096765972935,2.1691865899981093,2.993698212579575,2.0979537500274263,2.9750320952756435,51.39399995310796,42.015010463047616,41.35540318863418
234,FABIAN ZETTERLUND,S.J,615.0833333333334,34.826492146301135,32.198691442550825,491.2833333333333,20.825921002146224,27.57148825577498,479.5333333333333,19.955066210745684,26.94732178855924,3.397246219392605,3.1409101529110677,2.5434513555560745,3.3672815320687293,2.496810731220786,3.3716932586825132,51.960308471417136,43.03106575635068,42.54594928309709
235,FILIP CHYTIL,NYR,159.26666666666665,8.193860569328697,6.384125080323816,141.2,6.990909056105829,5.823369016680816,136.66666666666666,6.298929658524956,5.663455254112191,3.086845756549112,2.405070143278123,2.9706412419713155,2.4745194121873157,2.7653837525231513,2.48639498961023,56.20708351790707,54.55562159956746,52.656135917100634
236,FILIP FORSBERG,NSH,637.8,50.18499496356676,24.669835784905338,477.8,24.97070412080826,21.72462884045143,467.5833333333333,23.847273692791752,21.563886344716934,4.721071962706187,2.32077476810022,3.135710019356416,2.7280823156699157,3.0600671999305047,2.767064367883834,67.04309456285974,53.47580269215545,52.514125763566476
237,FILIP HRONEK,VAN,844.9833333333333,43.26025811790383,51.423313422297426,660.75,28.951778992595585,33.4706749278588,638.1999999999999,28.096553468554113,32.45128694256276,3.0717948919003093,3.651431553290415,2.6289924170347865,3.039334840214193,2.6414810531389015,3.0508887755464835,45.68929690145471,46.38039226956562,46.40389034155453
238,FILIP ROOS,CHI,58.91666666666667,1.3279382269126183,3.8159877999639105,53.53333333333333,0.9234827040677738,3.7614404971198314,53.53333333333333,0.9234827040677738,3.7614404971198314,1.35235576149517,3.8861544780396255,1.0350366546214154,4.215811267008529,1.0350366546214154,4.215811267008529,25.815655590190566,19.711800266729572,19.711800266729572
239,FILIP ZADINA,S.J,386.65,16.567082375145876,24.903308045199527,330.6333333333333,12.64444635756901,20.041968367943458,327.5833333333333,12.567886109891312,20.041968367943458,2.570864974806033,3.864472992918587,2.2945864949716928,3.637014120606737,2.3019277535288083,3.670876933329761,39.949183519183975,38.68410305551114,38.54014779009156
240,FRANK VATRANO,ANA,600.4666666666667,29.516889446671048,33.626485930530805,428.1666666666667,19.756970858461806,21.877189198920036,404.3666666666667,18.629258050667975,20.844717585857556,2.949394970800926,3.360035232316834,2.7685907002904826,3.065701872951036,2.7642127187538,3.0929430100192565,46.74582134759972,47.453751513737686,47.1937719732243
241,FRASER MINTEN,TOR,45.733333333333334,1.8157922506291935,1.687905453972629,43.266666666666666,1.8157922506291935,1.4417241926435775,43.266666666666666,1.8157922506291935,1.4417241926435775,2.382234731146172,2.214453219497618,2.518047805186863,1.9993093580573496,2.518047805186863,1.9993093580573496,51.825026121525774,55.741614271174576,55.741614271174576
242,FREDERICK GAUDREAU,MIN,321.51666666666665,10.647107906961606,18.23127796970515,237.5,8.357143532243436,10.355813981538311,225.03333333333333,8.247524418252329,9.674058189926571,1.9869155805848213,3.4022394220589156,2.111278366040447,2.6162056374412574,2.1990140650058057,2.5793667222437904,36.86877775105945,44.659661766925694,46.02006752734211
243,FREDRIK OLOFSSON,COL,347.03333333333336,11.656178778439067,20.208975047141806,280.71666666666664,10.680644588241185,11.215609171608435,278.8333333333333,10.680644588241185,11.215609171608435,2.015284007414304,3.4940116304730813,2.2828665034535573,2.3972091086974037,2.298285745228229,2.4134006585648757,36.579703466178344,48.778410706154226,48.778410706154226
244,GABRIEL VILARDI,WPG,232.63333333333333,17.021937645820575,9.98180031028335,174.85,9.781904197992878,7.730405635111188,174.85,9.781904197992878,7.730405635111188,4.390240401558538,2.5744720674179726,3.356672873203161,2.6526985307787894,3.356672873203161,2.6526985307787894,63.03548669258559,55.85730432602237,55.85730432602237
245,GARNET HATHAWAY,PHI,351.1333333333333,11.725819737221384,15.868317830823779,294.15,11.374589748862704,11.291932177685055,293.0333333333333,11.374589748862704,11.291932177685055,2.0036525087334813,2.7115029519159677,2.3201610910479764,2.303300801159624,2.329002564890555,2.3120780252341144,42.493880116044046,50.182334041908824,50.182334041908824
246,GIVANI SMITH,S.J,201.18333333333334,9.820328205216668,10.347969591829349,200.68333333333334,9.820328205216668,10.347969591829349,200.68333333333334,9.820328205216668,10.347969591829349,2.9287699062861408,3.086131267549139,2.936066899657836,3.0938203247724987,2.936066899657836,3.0938203247724987,48.69190401708081,48.69190401708081,48.69190401708081
247,GRANT HUTTON,NYI,18.166666666666668,1.9173693352014538,1.0233274522776024,16.4,1.8233236810335662,1.0233274522776024,16.4,1.8233236810335662,1.0233274522776024,6.332595969472691,3.3797970900911634,6.670696394025242,3.7438809229668384,6.670696394025242,3.7438809229668384,65.20119120629023,64.05153268334331,64.05153268334331
248,GUSTAV FORSLING,FLA,753.4499999999999,36.49350370495418,36.17738958210444,585.3666666666667,31.676034338535274,23.019400915669106,558.1999999999999,30.274939061225147,22.27034439550488,2.906112180366648,2.880938847868162,3.246789010270685,2.359485316793143,3.2542034103789126,2.3938026938916033,50.21749706694884,57.913488011050006,57.61685363474335
249,GUSTAV LINDSTRÖM,MTL,213.95,7.408018376042177,10.61171088555691,205.06666666666666,6.961581393756019,10.022398250597604,199.1,6.6303008933227705,9.653468917531155,2.0774998951275094,2.9759413560804613,2.036873619759563,2.9324312176650986,1.998081635355933,2.9091317682163202,41.11059754837172,40.989105848760346,40.71723544570958
250,GUSTAV NYQUIST,NSH,580.3833333333333,39.54928017260274,26.459494585268484,430.40000000000003,20.581127129886386,20.18872293670579,418.73333333333335,20.280065703914214,19.68007261308925,4.088602608085744,2.7353812281241288,2.869116235578957,2.814413048797275,2.9059161174212376,2.8199435363445833,59.91518600015626,50.48124311536547,50.75073950703726
251,HAMPUS LINDHOLM,BOS,767.6666666666666,36.86455700006665,42.281875281878904,600.3333333333333,29.74910453364334,26.345478803205747,571.5166666666667,26.92930287082929,24.580120154210473,2.8812940772957,3.3047058405289635,2.9732586430071084,2.6330850552898584,2.827140950540534,2.5805147868291303,46.57766109878839,53.033827446403116,52.28034268164568
252,HARDY HAMAN AKTELL,WSH,63.78333333333334,3.2135986409085953,2.9207606139454176,62.5,3.2135986409085953,2.8066065218253544,62.5,3.2135986409085953,2.8066065218253544,3.02298278214553,2.7475145571475053,3.0850546952722517,2.6943422609523404,3.0850546952722517,2.6943422609523404,52.386867273313506,53.38021801651037,53.38021801651037
253,HAYDN FLEURY,T.B,138.26666666666665,4.603805002459482,5.282464257201001,128.21666666666667,3.86494758756414,4.674416294979821,125.38333333333333,3.856910339691693,4.568945495564556,1.997793877634298,2.2922940363938773,1.8086326940375541,2.1874299573543943,1.8456569484102214,2.186388911874572,46.567667555289574,45.26036881347576,45.77470128972835
254,HENDRIX LAPIERRE,WSH,138.76666666666668,4.356954560468008,5.90158961604085,131.93333333333334,4.021340675743694,5.762912734969258,131.75,4.013110394308233,5.762912734969258,1.8838621688307502,2.5517322384995262,1.8288057646131,2.6208294398546395,1.82760245661096,2.624476387841787,42.47147046892913,41.100128000984284,41.050541117171306
255,HENRI JOKIHARJU,BUF,522.4333333333333,22.763810710113756,23.322281851909857,475.15,22.011003735054945,21.138290718395126,466.25,21.71325026934319,20.921689812892737,2.614359680865486,2.678498521880798,2.7794595898206813,2.6692569569687628,2.7941984260816977,2.692335418281103,49.39410013873003,51.01127147930694,50.92830018633035
256,HENRY THRUN,S.J,155.8,6.372440967385414,5.826761096655366,141.81666666666666,5.28040828814014,5.060754177099775,139.58333333333334,5.2372456865252355,5.0392841367830155,2.454085096554074,2.2439388048736966,2.2340427591144087,2.141111180815512,2.2512339667451755,2.1661400468559826,52.23653919274987,51.062037811409965,50.96317313891904
257,HUDSON FASCHING,NYI,271.35,8.791400001625552,10.209428507883645,257.75,8.582269498590193,9.665555481589328,257.75,8.582269498590193,9.665555481589328,1.943924820702167,2.2574745180505573,1.9978124923973293,2.2499838172467883,1.9978124923973293,2.2499838172467883,46.26850875068836,47.03173944243825,47.03173944243825
258,HUGH MCGING,STL,41.900000000000006,1.7796443369013097,1.5065500415778201,40.81666666666667,1.7341319831597448,1.5065500415778201,40.81666666666667,1.7341319831597448,1.5065500415778201,2.548416711553188,2.1573508948608398,2.5491527723050553,2.2146101060351784,2.5491527723050553,2.2146101060351784,54.155175620650276,53.511327860072214,53.511327860072214
259,IAN COLE,VAN,683.3833333333333,28.009426535726316,39.304439659672695,568.6,25.222812624691446,23.846216423534507,559.3333333333334,25.1284547678926,23.32697235056103,2.459184340868101,3.4508690284813723,2.6615700975756007,2.5163084513050835,2.695543419678586,2.5022973915977262,41.61018838885352,51.402713919409315,51.858906756644295
260,IAN MITCHELL,BOS,198.96666666666667,7.520869184252045,9.871658453453072,185.38333333333333,7.368602423556999,8.72806439520144,183.45,7.118296406255167,8.72806439520144,2.2679786449411425,2.9768780727451047,2.384875368588079,2.8248702528746903,2.3281427330352145,2.8546408487985087,43.241956206225105,45.7771941640111,44.92070132342846
261,ILYA LYUBUSHKIN,ANA,571.25,19.928562506292835,42.84438337931062,449.01666666666665,18.524423312462336,23.52309071470717,433.68333333333334,17.948286406737974,22.836963061301535,2.093153173527475,4.50006652561687,2.475332167509165,3.1432807458129175,2.483141734147677,3.1594891441791444,31.74705635547258,44.05592991893066,44.006807953455734
262,ILYA MIKHEYEV,VAN,452.01666666666665,22.20864950279397,18.309871158760057,391.3666666666667,18.177652111439443,15.219206120437862,381.1,17.805508104156242,14.650164302896226,2.94794211902431,2.430424253218399,2.7867961673273993,2.3332400150573336,2.8032812549183275,2.3065071062025018,54.81110647720817,54.42922799872496,54.861005129837295
263,ILYA SOLOVYOV,CGY,90.63333333333334,5.220897845697817,4.116447522111493,80.01666666666667,4.143064168827937,3.66561661742273,78.75,4.143064168827937,3.66561661742273,3.4562766172328314,2.7251215666791784,3.106650907681853,2.748639829769179,3.156620319107,2.7928507561316036,55.91415589806681,53.05715884971175,53.05715884971175
264,ISAAK PHILLIPS,CHI,305.6,10.424147091692154,18.609004829981384,270.0333333333333,9.110485972719097,15.488131971050448,267.91666666666663,9.085495361814175,15.488131971050448,2.0466257378976738,3.653600424734565,2.0243025244901096,3.4413822426726095,2.0346988057562077,3.4685707680112983,35.90429010193146,37.03657658143612,36.972544747853675
265,ISAK ROSEN,BUF,61.666666666666664,1.7924921378805356,3.164547597164601,57.083333333333336,1.688681481976556,2.9593828922122123,57.083333333333336,1.688681481976556,2.9593828922122123,1.744046404424305,3.07901928372772,1.7749644774060152,3.1105922370697705,1.7749644774060152,3.1105922370697705,36.16053599909693,36.33085400783166,36.33085400783166
266,IVAN BARBASHEV,VGK,509.8833333333333,28.052492556105125,21.199315706447017,444.8833333333333,21.165741905055775,19.752225065188867,444.8,21.165741905055775,19.752225065188867,3.3010483836818376,2.494607803850857,2.854556282853212,2.6639197630345004,2.8550910843150774,2.6644188487215197,56.95728450529685,51.72725692957181,51.72725692957181
267,IVAN MIROSHNICHENKO,WSH,28.633333333333333,1.1990478197209462,1.2142424786268076,27.03333333333333,1.1346520831271167,1.2013008091790742,27.03333333333333,1.1346520831271167,1.2013008091790742,2.5125565488913892,2.5443963463658363,2.5183400118727626,2.6662656677217433,2.5183400118727626,2.6662656677217433,49.68518791717134,48.57341459514284,48.57341459514284
268,IVAN PROVOROV,CBJ,806.1166666666666,35.686782188139595,56.42374540882705,604.15,26.44066966369595,33.910501066108296,580.4166666666666,25.56649570712615,32.22556533972107,2.656199803115814,4.199670921739562,2.625904460517681,3.3677564577778663,2.6429112575923663,3.3312860078390774,38.74343478336001,43.81136164213349,44.23876782383919
